"DateTime","realtime_lmp (avg) (ercot)"
"2020-01-23 13:05:16",18.89
"2020-01-23 13:10:15",18.47
"2020-01-23 13:15:16",17.88
"2020-01-23 13:20:16",17.25
"2020-01-23 13:25:15",17.09
"2020-01-23 13:30:14",16.91
"2020-01-23 13:35:15",16.29
"2020-01-23 13:40:16",15.84
"2020-01-23 13:45:17",15.61
"2020-01-23 13:50:15",15.7
"2020-01-23 13:55:16",15.87
"2020-01-23 14:00:21",15.71
"2020-01-23 14:05:15",15.81
"2020-01-23 14:10:16",15.29
"2020-01-23 14:15:16",15.1
"2020-01-23 14:20:15",15.57
"2020-01-23 14:25:15",15.45
"2020-01-23 14:30:16",14.78
"2020-01-23 14:35:16",14.87
"2020-01-23 14:40:15",15.06
"2020-01-23 14:45:15",14.96
"2020-01-23 14:50:16",14.69
"2020-01-23 14:55:15",14.6
"2020-01-23 15:00:18",14.2
"2020-01-23 15:05:14",14.58
"2020-01-23 15:10:17",14.49
"2020-01-23 15:15:15",14.32
"2020-01-23 15:20:16",14.42
"2020-01-23 15:25:15",14.1
"2020-01-23 15:30:16",14.1
"2020-01-23 15:35:15",14.08
"2020-01-23 15:40:14",13.54
"2020-01-23 15:45:16",13.02
"2020-01-23 15:50:17",12.75
"2020-01-23 15:55:16",12.54
"2020-01-23 16:00:18",12.22
"2020-01-23 16:05:15",11.99
"2020-01-23 16:10:15",12.13
"2020-01-23 16:15:14",12.09
"2020-01-23 16:20:16",12.01
"2020-01-23 16:25:14",12.15
"2020-01-23 16:30:15",12.21
"2020-01-23 16:35:15",12.19
"2020-01-23 16:40:17",12.11
"2020-01-23 16:45:24",12.03
"2020-01-23 16:50:16",12.11
"2020-01-23 16:55:16",12.05
"2020-01-23 17:00:21",11.91
"2020-01-23 17:05:16",11.86
"2020-01-23 17:10:26",12.11
"2020-01-23 17:15:13",12.2
"2020-01-23 17:20:15",12.19
"2020-01-23 17:25:12",12.15
"2020-01-23 17:30:12",11.92
"2020-01-23 17:35:15",11.89
"2020-01-23 17:40:16",11.89
"2020-01-23 17:45:15",11.82
"2020-01-23 17:50:15",11.88
"2020-01-23 17:55:16",11.93
"2020-01-23 18:00:19",12.04
"2020-01-23 18:05:16",12.03
"2020-01-23 18:10:14",12.12
"2020-01-23 18:15:16",12.26
"2020-01-23 18:20:15",12.41
"2020-01-23 18:25:15",12.67
"2020-01-23 18:30:15",12.82
"2020-01-23 18:35:17",12.9
"2020-01-23 18:40:17",12.99
"2020-01-23 18:45:17",12.97
"2020-01-23 18:50:16",12.96
"2020-01-23 18:55:16",13
"2020-01-23 19:00:19",13.55
"2020-01-23 19:05:15",13.77
"2020-01-23 19:10:18",13.58
"2020-01-23 19:15:15",13.2
"2020-01-23 19:20:15",13.14
"2020-01-23 19:25:15",13.02
"2020-01-23 19:30:17",13.14
"2020-01-23 19:35:16",13.29
"2020-01-23 19:40:16",13.33
"2020-01-23 19:45:14",13.27
"2020-01-23 19:50:15",13.11
"2020-01-23 19:55:15",13.24
"2020-01-23 20:00:20",13.14
"2020-01-23 20:05:16",13.13
"2020-01-23 20:10:15",13.32
"2020-01-23 20:15:15",13.27
"2020-01-23 20:20:14",13.11
"2020-01-23 20:25:15",12.82
"2020-01-23 20:30:16",12.76
"2020-01-23 20:35:16",13.02
"2020-01-23 20:40:17",13.12
"2020-01-23 20:45:15",13.03
"2020-01-23 20:50:16",13.13
"2020-01-23 20:55:16",13.07
"2020-01-23 21:00:20",13.09
"2020-01-23 21:05:15",13.35
"2020-01-23 21:10:17",13.31
"2020-01-23 21:15:16",13.5
"2020-01-23 21:20:14",13.76
"2020-01-23 21:25:16",13.86
"2020-01-23 21:30:17",13.74
"2020-01-23 21:35:17",13.65
"2020-01-23 21:40:16",13.86
"2020-01-23 21:45:14",13.66
"2020-01-23 21:50:16",13.53
"2020-01-23 21:55:15",13.28
"2020-01-23 22:00:19",13.41
"2020-01-23 22:05:16",13.3
"2020-01-23 22:10:15",13.33
"2020-01-23 22:15:16",13.29
"2020-01-23 22:20:15",13.56
"2020-01-23 22:25:15",13.79
"2020-01-23 22:30:15",14.01
"2020-01-23 22:35:14",13.94
"2020-01-23 22:40:18",14.32
"2020-01-23 22:45:15",14.8
"2020-01-23 22:50:16",14.6
"2020-01-23 22:55:17",14.79
"2020-01-23 23:00:20",14.93
"2020-01-23 23:05:15",15.02
"2020-01-23 23:10:18",15.77
"2020-01-23 23:15:17",16.03
"2020-01-23 23:20:15",16.61
"2020-01-23 23:25:14",17.13
"2020-01-23 23:30:16",19.23
"2020-01-23 23:35:15",19.89
"2020-01-23 23:40:16",19.24
"2020-01-23 23:45:16",18.73
"2020-01-23 23:50:16",19.15
"2020-01-23 23:55:15",19.51
"2020-01-24 00:00:20",18.63
"2020-01-24 00:05:16",18.82
"2020-01-24 00:10:15",24.55
"2020-01-24 00:15:14",24.55
"2020-01-24 00:20:15",24.37
"2020-01-24 00:25:14",29.89
"2020-01-24 00:30:16",24.01
"2020-01-24 00:35:15",23.75
"2020-01-24 00:40:16",23.6
"2020-01-24 00:45:17",23.91
"2020-01-24 00:50:15",23.9
"2020-01-24 00:55:16",23.72
"2020-01-24 01:00:17",21.96
"2020-01-24 01:05:15",23.24
"2020-01-24 01:10:15",18.62
"2020-01-24 01:15:15",18.6
"2020-01-24 01:20:16",18.01
"2020-01-24 01:25:15",17.97
"2020-01-24 01:30:15",17.93
"2020-01-24 01:35:15",17.93
"2020-01-24 01:40:15",17.93
"2020-01-24 01:45:15",17.71
"2020-01-24 01:50:16",17.47
"2020-01-24 01:55:15",17.23
"2020-01-24 02:00:19",16.71
"2020-01-24 02:05:16",16.55
"2020-01-24 02:10:15",16.33
"2020-01-24 02:15:14",16.25
"2020-01-24 02:20:17",16.26
"2020-01-24 02:25:15",16.01
"2020-01-24 02:30:16",16.34
"2020-01-24 02:35:14",16.07
"2020-01-24 02:40:16",15.87
"2020-01-24 02:45:14",15.99
"2020-01-24 02:50:15",15.83
"2020-01-24 02:55:16",15.66
"2020-01-24 03:00:19",15.55
"2020-01-24 03:05:18",15.74
"2020-01-24 03:10:15",15.32
"2020-01-24 03:15:15",15.21
"2020-01-24 03:20:16",15.24
"2020-01-24 03:25:16",15.01
"2020-01-24 03:30:15",15.05
"2020-01-24 03:35:15",15
"2020-01-24 03:40:15",14.74
"2020-01-24 03:45:15",14.29
"2020-01-24 03:50:16",14.25
"2020-01-24 03:55:16",14.11
"2020-01-24 04:00:18",13.48
"2020-01-24 04:05:14",13.66
"2020-01-24 04:10:15",13.4
"2020-01-24 04:15:17",13.05
"2020-01-24 04:20:18",13.52
"2020-01-24 04:25:16",13.56
"2020-01-24 04:30:17",13.55
"2020-01-24 04:35:16",13.32
"2020-01-24 04:40:16",13.24
"2020-01-24 04:45:16",13.05
"2020-01-24 04:50:16",13.02
"2020-01-24 04:55:15",12.96
"2020-01-24 05:00:22",12.86
"2020-01-24 05:05:17",12.91
"2020-01-24 05:10:16",13.01
"2020-01-24 05:15:15",12.84
"2020-01-24 05:20:15",13.25
"2020-01-24 05:25:16",13.42
"2020-01-24 05:30:16",13.25
"2020-01-24 05:35:17",13.27
"2020-01-24 05:40:16",13.02
"2020-01-24 05:45:15",12.99
"2020-01-24 05:50:16",13.01
"2020-01-24 05:55:17",13.01
"2020-01-24 06:00:21",13.39
"2020-01-24 06:05:16",13.46
"2020-01-24 06:10:15",13.57
"2020-01-24 06:15:15",13.34
"2020-01-24 06:20:18",13.3
"2020-01-24 06:25:17",13.39
"2020-01-24 06:30:16",13.34
"2020-01-24 06:35:15",13.47
"2020-01-24 06:40:16",13.48
"2020-01-24 06:45:17",13.37
"2020-01-24 06:50:17",13.48
"2020-01-24 06:55:17",13.55
"2020-01-24 07:00:21",13.77
"2020-01-24 07:05:15",13.93
"2020-01-24 07:10:15",13.88
"2020-01-24 07:15:16",13.82
"2020-01-24 07:20:16",13.85
"2020-01-24 07:25:15",13.95
"2020-01-24 07:30:15",13.88
"2020-01-24 07:35:15",14.03
"2020-01-24 07:40:15",14.02
"2020-01-24 07:45:15",14.12
"2020-01-24 07:50:16",13.99
"2020-01-24 07:55:15",14.1
"2020-01-24 08:00:19",14.2
"2020-01-24 08:05:17",14.21
"2020-01-24 08:10:16",14.1
"2020-01-24 08:15:15",14.3
"2020-01-24 08:20:15",14.54
"2020-01-24 08:25:17",14.6
"2020-01-24 08:30:15",14.49
"2020-01-24 08:35:16",14.51
"2020-01-24 08:40:16",14.66
"2020-01-24 08:45:16",14.63
"2020-01-24 08:50:15",14.55
"2020-01-24 08:55:15",14.65
"2020-01-24 09:00:21",14.55
"2020-01-24 09:05:15",14.54
"2020-01-24 09:10:14",14.58
"2020-01-24 09:15:14",14.79
"2020-01-24 09:20:16",14.68
"2020-01-24 09:25:15",14.89
"2020-01-24 09:30:15",14.94
"2020-01-24 09:35:15",14.95
"2020-01-24 09:40:15",15
"2020-01-24 09:45:17",15.02
"2020-01-24 09:50:16",15.06
"2020-01-24 09:55:16",15.26
"2020-01-24 10:00:23",15.38
"2020-01-24 10:05:15",16.16
"2020-01-24 10:10:16",16.02
"2020-01-24 10:15:15",15.72
"2020-01-24 10:20:15",15.6
"2020-01-24 10:25:14",16.07
"2020-01-24 10:30:17",16.15
"2020-01-24 10:35:15",16.32
"2020-01-24 10:40:14",16.31
"2020-01-24 10:45:15",16.41
"2020-01-24 10:50:15",16.45
"2020-01-24 10:55:18",16.85
"2020-01-24 11:00:18",16.75
"2020-01-24 11:05:15",19.57
"2020-01-24 11:10:15",19.99
"2020-01-24 11:15:16",19.19
"2020-01-24 11:20:20",19.3
"2020-01-24 11:25:15",18.73
"2020-01-24 11:30:15",19.3
"2020-01-24 11:35:15",21.13
"2020-01-24 11:40:15",21.58
"2020-01-24 11:45:16",21.06
"2020-01-24 11:50:16",20.4
"2020-01-24 11:55:17",20.9
"2020-01-24 12:00:18",22.23
"2020-01-24 12:05:15",30.39
"2020-01-24 12:10:15",75.79
"2020-01-24 12:15:16",23.05
"2020-01-24 12:20:15",22.6
"2020-01-24 12:25:15",23.88
"2020-01-24 12:30:15",23.89
"2020-01-24 12:35:15",51.87
"2020-01-24 12:40:15",887.17
"2020-01-24 12:45:15",149.54
"2020-01-24 12:50:15",149.54
"2020-01-24 12:55:16",466.46
"2020-01-24 13:00:22",24.4
"2020-01-24 13:05:14",31.06
"2020-01-24 13:10:16",32.24
"2020-01-24 13:15:15",24.27
"2020-01-24 13:20:14",23.53
"2020-01-24 13:25:18",23.37
"2020-01-24 13:30:17",23.29
"2020-01-24 13:35:15",23.48
"2020-01-24 13:40:16",21.3
"2020-01-24 13:45:16",21.19
"2020-01-24 13:50:15",21.48
"2020-01-24 13:55:16",21.92
"2020-01-24 14:00:21",22.85
"2020-01-24 14:05:15",23.88
"2020-01-24 14:10:16",22.23
"2020-01-24 14:15:18",22
"2020-01-24 14:20:15",21.16
"2020-01-24 14:25:16",20.26
"2020-01-24 14:30:16",20.62
"2020-01-24 14:35:14",20.87
"2020-01-24 14:40:14",20.87
"2020-01-24 14:45:15",19.25
"2020-01-24 14:50:15",19.24
"2020-01-24 14:55:16",19.24
"2020-01-24 15:00:19",20.86
"2020-01-24 15:05:18",19.25
"2020-01-24 15:10:15",18.85
"2020-01-24 15:15:15",18.65
"2020-01-24 15:20:15",19.24
"2020-01-24 15:25:16",19.24
"2020-01-24 15:30:19",18.74
"2020-01-24 15:35:15",18.49
"2020-01-24 15:40:15",18.54
"2020-01-24 15:45:14",20.37
"2020-01-24 15:50:14",19.76
"2020-01-24 15:55:18",19.61
"2020-01-24 16:00:21",19.27
"2020-01-24 16:05:15",18.85
"2020-01-24 16:10:14",17.52
"2020-01-24 16:15:14",17.9
"2020-01-24 16:20:16",17.9
"2020-01-24 16:25:15",17.4
"2020-01-24 16:30:16",17.21
"2020-01-24 16:35:14",17.38
"2020-01-24 16:40:15",17.2
"2020-01-24 16:45:16",17.19
"2020-01-24 16:50:16",17.01
"2020-01-24 16:55:15",17.1
"2020-01-24 17:00:19",17.35
"2020-01-24 17:05:14",17.25
"2020-01-24 17:10:15",17.31
"2020-01-24 17:15:15",17.23
"2020-01-24 17:20:13",17.3
"2020-01-24 17:25:15",17.32
"2020-01-24 17:30:16",16.96
"2020-01-24 17:35:17",16.77
"2020-01-24 17:40:15",16.87
"2020-01-24 17:45:15",16.43
"2020-01-24 17:50:16",15.49
"2020-01-24 17:55:16",15.6
"2020-01-24 18:00:21",15.99
"2020-01-24 18:05:16",15.92
"2020-01-24 18:10:14",15.93
"2020-01-24 18:15:16",15.84
"2020-01-24 18:20:15",15.94
"2020-01-24 18:25:16",16.3
"2020-01-24 18:30:15",16.85
"2020-01-24 18:35:18",17.17
"2020-01-24 18:40:17",16.84
"2020-01-24 18:45:16",16.55
"2020-01-24 18:50:17",16.21
"2020-01-24 18:55:16",16.36
"2020-01-24 19:00:17",16.63
"2020-01-24 19:05:16",16.83
"2020-01-24 19:10:16",16.96
"2020-01-24 19:15:17",16.73
"2020-01-24 19:20:16",16.41
"2020-01-24 19:25:16",16.55
"2020-01-24 19:30:16",16.5
"2020-01-24 19:35:14",16.33
"2020-01-24 19:40:15",16.1
"2020-01-24 19:45:15",16.15
"2020-01-24 19:50:15",16.25
"2020-01-24 19:55:16",16.7
"2020-01-24 20:00:19",16.45
"2020-01-24 20:05:17",16.75
"2020-01-24 20:10:16",17.12
"2020-01-24 20:15:16",17.28
"2020-01-24 20:20:14",16.99
"2020-01-24 20:25:14",17.05
"2020-01-24 20:30:20",17.88
"2020-01-24 20:35:16",17.88
"2020-01-24 20:40:17",17.89
"2020-01-24 20:45:14",17.77
"2020-01-24 20:50:15",17.82
"2020-01-24 20:55:19",17.2
"2020-01-24 21:00:22",17.01
"2020-01-24 21:05:14",16.91
"2020-01-24 21:10:15",17.19
"2020-01-24 21:15:17",17.18
"2020-01-24 21:20:17",16.96
"2020-01-24 21:25:16",17
"2020-01-24 21:30:16",17.24
"2020-01-24 21:35:15",17.17
"2020-01-24 21:40:16",17.03
"2020-01-24 21:45:16",16.75
"2020-01-24 21:50:16",17.17
"2020-01-24 21:52:12",17.88
"2020-01-24 21:55:18",17.88
"2020-01-24 22:00:20",17.43
"2020-01-24 22:05:16",17.18
"2020-01-24 22:10:17",17.18
"2020-01-24 22:15:16",17.18
"2020-01-24 22:20:15",17.18
"2020-01-24 22:25:16",17.51
"2020-01-24 22:30:17",17.39
"2020-01-24 22:35:17",17.3
"2020-01-24 22:40:15",17.5
"2020-01-24 22:45:15",17.59
"2020-01-24 22:50:16",17.58
"2020-01-24 22:55:15",17.78
"2020-01-24 23:00:19",18.62
"2020-01-24 23:05:16",18.07
"2020-01-24 23:10:15",18.23
"2020-01-24 23:15:14",19.22
"2020-01-24 23:20:14",19.02
"2020-01-24 23:25:15",19.16
"2020-01-24 23:30:15",19.22
"2020-01-24 23:35:14",21.09
"2020-01-24 23:40:15",21.09
"2020-01-24 23:45:16",20.88
"2020-01-24 23:50:14",30.45
"2020-01-24 23:55:17",21.28
"2020-01-25 00:00:20",21.09
"2020-01-25 00:05:17",20.37
"2020-01-25 00:10:14",21.82
"2020-01-25 00:15:15",51.03
"2020-01-25 00:20:16",20.96
"2020-01-25 00:25:15",21.2
"2020-01-25 00:30:15",19.97
"2020-01-25 00:35:15",18.54
"2020-01-25 00:40:15",17.92
"2020-01-25 00:45:16",17.91
"2020-01-25 00:50:15",17.91
"2020-01-25 00:55:17",18.06
"2020-01-25 01:00:19",17.99
"2020-01-25 01:05:15",18.07
"2020-01-25 01:10:14",17.97
"2020-01-25 01:15:14",18.08
"2020-01-25 01:20:14",17.82
"2020-01-25 01:25:15",17.73
"2020-01-25 01:30:15",17.23
"2020-01-25 01:35:15",17
"2020-01-25 01:40:14",16.79
"2020-01-25 01:45:16",16.85
"2020-01-25 01:50:15",16.72
"2020-01-25 01:55:16",16.53
"2020-01-25 02:00:20",15.79
"2020-01-25 02:05:15",15.96
"2020-01-25 02:10:14",15.67
"2020-01-25 02:15:15",15.26
"2020-01-25 02:20:15",15.35
"2020-01-25 02:25:14",15.26
"2020-01-25 02:30:15",15.15
"2020-01-25 02:35:15",14.74
"2020-01-25 02:40:15",14.62
"2020-01-25 02:45:15",15.07
"2020-01-25 02:50:15",15.28
"2020-01-25 02:55:14",15.06
"2020-01-25 03:00:18",15.54
"2020-01-25 03:05:15",14.69
"2020-01-25 03:10:15",14.74
"2020-01-25 03:15:15",14.91
"2020-01-25 03:20:14",15.26
"2020-01-25 03:25:15",15.26
"2020-01-25 03:30:16",15.25
"2020-01-25 03:35:16",15.12
"2020-01-25 03:40:15",14.63
"2020-01-25 03:45:15",13.64
"2020-01-25 03:50:15",13.15
"2020-01-25 03:55:16",13
"2020-01-25 04:00:20",13.09
"2020-01-25 04:05:18",12.74
"2020-01-25 04:10:17",12.74
"2020-01-25 04:15:14",12.92
"2020-01-25 04:20:15",12.72
"2020-01-25 04:25:17",13.02
"2020-01-25 04:30:16",13.14
"2020-01-25 04:35:14",12.94
"2020-01-25 04:40:17",12.5
"2020-01-25 04:45:14",12.3
"2020-01-25 04:50:16",12.47
"2020-01-25 04:55:16",12.39
"2020-01-25 05:00:20",12.04
"2020-01-25 05:05:16",12.1
"2020-01-25 05:10:15",11.95
"2020-01-25 05:15:17",12.66
"2020-01-25 05:20:16",12.95
"2020-01-25 05:25:14",12.86
"2020-01-25 05:30:15",12.48
"2020-01-25 05:35:15",12.34
"2020-01-25 05:40:15",11.58
"2020-01-25 05:45:17",11
"2020-01-25 05:50:15",11.04
"2020-01-25 05:55:17",10.63
"2020-01-25 06:00:22",10.97
"2020-01-25 06:05:16",11.07
"2020-01-25 06:10:16",11.11
"2020-01-25 06:15:16",10.84
"2020-01-25 06:20:16",10.76
"2020-01-25 06:25:14",10.91
"2020-01-25 06:30:16",10.62
"2020-01-25 06:35:15",10.36
"2020-01-25 06:40:17",9.71
"2020-01-25 06:45:16",10.04
"2020-01-25 06:50:17",9.84
"2020-01-25 06:55:16",9.56
"2020-01-25 07:00:23",9.39
"2020-01-25 07:05:15",9.59
"2020-01-25 07:10:15",9.22
"2020-01-25 07:15:15",9.41
"2020-01-25 07:20:16",9.17
"2020-01-25 07:25:15",8.98
"2020-01-25 07:30:15",9.5
"2020-01-25 07:35:13",9.6
"2020-01-25 07:40:15",7.81
"2020-01-25 07:45:15",9.58
"2020-01-25 07:50:15",9.55
"2020-01-25 07:55:15",10.21
"2020-01-25 08:00:20",10.37
"2020-01-25 08:05:14",10.31
"2020-01-25 08:10:18",10.3
"2020-01-25 08:15:16",10.71
"2020-01-25 08:20:15",10.93
"2020-01-25 08:25:15",10.68
"2020-01-25 08:30:15",10.97
"2020-01-25 08:35:16",10.98
"2020-01-25 08:40:15",10.76
"2020-01-25 08:45:15",10.83
"2020-01-25 08:50:16",10.81
"2020-01-25 08:55:16",10.79
"2020-01-25 09:00:22",10.78
"2020-01-25 09:05:17",10.94
"2020-01-25 09:10:16",10.79
"2020-01-25 09:15:15",10.65
"2020-01-25 09:20:17",10.45
"2020-01-25 09:25:17",10.76
"2020-01-25 09:30:16",10.53
"2020-01-25 09:35:15",10.52
"2020-01-25 09:40:17",10.33
"2020-01-25 09:45:17",10.44
"2020-01-25 09:50:16",10.75
"2020-01-25 09:55:20",11.79
"2020-01-25 10:00:19",12.49
"2020-01-25 10:05:15",12.7
"2020-01-25 10:10:17",12.75
"2020-01-25 10:15:15",12.95
"2020-01-25 10:20:15",13.02
"2020-01-25 10:25:15",12.78
"2020-01-25 10:30:23",12.78
"2020-01-25 10:35:17",12.74
"2020-01-25 10:40:15",12.58
"2020-01-25 10:45:15",12.49
"2020-01-25 10:50:16",12.25
"2020-01-25 10:55:17",10.92
"2020-01-25 11:00:19",10.76
"2020-01-25 11:05:17",12.08
"2020-01-25 11:10:15",12.82
"2020-01-25 11:15:16",12.18
"2020-01-25 11:20:20",11.54
"2020-01-25 11:25:15",10.82
"2020-01-25 11:30:16",10.1
"2020-01-25 11:35:15",11.2
"2020-01-25 11:40:17",11.76
"2020-01-25 11:45:16",11.16
"2020-01-25 11:50:16",9.99
"2020-01-25 11:55:17",10.24
"2020-01-25 12:00:20",10.46
"2020-01-25 12:05:16",11.87
"2020-01-25 12:10:17",12.21
"2020-01-25 12:15:17",12.24
"2020-01-25 12:20:17",12.52
"2020-01-25 12:25:16",12.83
"2020-01-25 12:30:17",12.89
"2020-01-25 12:35:14",13.29
"2020-01-25 12:40:16",14.42
"2020-01-25 12:45:17",14.47
"2020-01-25 12:50:19",13.88
"2020-01-25 12:55:15",14
"2020-01-25 13:00:19",13.96
"2020-01-25 13:05:15",14.64
"2020-01-25 13:10:16",14.35
"2020-01-25 13:15:17",13.89
"2020-01-25 13:20:16",14.13
"2020-01-25 13:25:16",14.48
"2020-01-25 13:30:16",14.98
"2020-01-25 13:35:17",15.12
"2020-01-25 13:40:15",14.64
"2020-01-25 13:45:15",14.36
"2020-01-25 13:50:18",15
"2020-01-25 13:55:16",14.92
"2020-01-25 14:00:19",15.27
"2020-01-25 14:05:16",15.85
"2020-01-25 14:10:16",15.86
"2020-01-25 14:15:17",17.16
"2020-01-25 14:20:15",17.96
"2020-01-25 14:25:16",18.52
"2020-01-25 14:30:16",17.87
"2020-01-25 14:35:15",17.79
"2020-01-25 14:40:15",17.71
"2020-01-25 14:45:16",17.09
"2020-01-25 14:50:17",17.06
"2020-01-25 14:55:16",17.47
"2020-01-25 15:00:17",19.11
"2020-01-25 15:05:16",17.85
"2020-01-25 15:10:15",17.83
"2020-01-25 15:15:15",17.92
"2020-01-25 15:19:15",19.2
"2020-01-25 15:20:17",19.2
"2020-01-25 15:25:14",19.12
"2020-01-25 15:30:15",17.95
"2020-01-25 15:35:16",17.88
"2020-01-25 15:40:17",17.68
"2020-01-25 15:45:16",17.41
"2020-01-25 15:50:15",17.55
"2020-01-25 15:55:16",17.63
"2020-01-25 16:00:20",17.47
"2020-01-25 16:05:17",16.91
"2020-01-25 16:10:18",16.5
"2020-01-25 16:15:16",16.14
"2020-01-25 16:20:16",15.3
"2020-01-25 16:25:15",15.75
"2020-01-25 16:30:24",15.62
"2020-01-25 16:35:16",15.1
"2020-01-25 16:40:15",14.7
"2020-01-25 16:45:16",14.39
"2020-01-25 16:50:15",13.34
"2020-01-25 16:55:19",13.27
"2020-01-25 17:00:20",14.51
"2020-01-25 17:05:22",14.54
"2020-01-25 17:10:15",14.27
"2020-01-25 17:15:24",14.15
"2020-01-25 17:20:16",14.29
"2020-01-25 17:25:19",13.67
"2020-01-25 17:30:15",13.07
"2020-01-25 17:35:15",13.51
"2020-01-25 17:40:15",13.33
"2020-01-25 17:45:15",12.68
"2020-01-25 17:50:16",12.95
"2020-01-25 17:55:18",13.06
"2020-01-25 18:00:21",12.83
"2020-01-25 18:05:16",12.65
"2020-01-25 18:10:16",13.55
"2020-01-25 18:15:16",13.54
"2020-01-25 18:20:17",13.28
"2020-01-25 18:25:16",12.53
"2020-01-25 18:30:16",12.87
"2020-01-25 18:35:17",13
"2020-01-25 18:40:16",12.75
"2020-01-25 18:45:17",12.36
"2020-01-25 18:50:15",11.83
"2020-01-25 18:55:15",11.27
"2020-01-25 19:00:19",11.89
"2020-01-25 19:05:15",11.24
"2020-01-25 19:10:16",10.69
"2020-01-25 19:15:16",10.54
"2020-01-25 19:20:16",11.59
"2020-01-25 19:25:15",11.37
"2020-01-25 19:30:16",10.75
"2020-01-25 19:35:15",10.69
"2020-01-25 19:40:16",11.71
"2020-01-25 19:45:16",10.85
"2020-01-25 19:50:16",10.56
"2020-01-25 19:55:17",10.36
"2020-01-25 20:00:17",10.66
"2020-01-25 20:05:18",10.66
"2020-01-25 20:10:16",11.34
"2020-01-25 20:15:16",10.82
"2020-01-25 20:20:16",11.25
"2020-01-25 20:25:15",11.28
"2020-01-25 20:30:16",11.32
"2020-01-25 20:35:15",10.93
"2020-01-25 20:40:15",11.43
"2020-01-25 20:45:15",11.88
"2020-01-25 20:50:15",11.95
"2020-01-25 20:55:17",12.1
"2020-01-25 21:00:18",12.55
"2020-01-25 21:05:17",12.39
"2020-01-25 21:10:14",12.06
"2020-01-25 21:15:15",12.25
"2020-01-25 21:20:15",12.6
"2020-01-25 21:25:16",12.24
"2020-01-25 21:30:17",11.81
"2020-01-25 21:35:16",11.45
"2020-01-25 21:40:16",11.84
"2020-01-25 21:45:15",12.05
"2020-01-25 21:50:16",11.67
"2020-01-25 21:55:16",11.46
"2020-01-25 22:00:23",11.53
"2020-01-25 22:05:16",11.64
"2020-01-25 22:10:14",12.1
"2020-01-25 22:15:16",11.95
"2020-01-25 22:20:15",11.66
"2020-01-25 22:25:16",11.75
"2020-01-25 22:30:16",12.57
"2020-01-25 22:35:15",12.55
"2020-01-25 22:40:15",12.84
"2020-01-25 22:45:14",13.53
"2020-01-25 22:50:16",13.46
"2020-01-25 22:55:14",13.49
"2020-01-25 23:00:18",13.71
"2020-01-25 23:05:16",14.32
"2020-01-25 23:10:15",15.06
"2020-01-25 23:15:16",16.57
"2020-01-25 23:20:14",17.71
"2020-01-25 23:25:14",17.89
"2020-01-25 23:30:17",19.96
"2020-01-25 23:35:14",18.71
"2020-01-25 23:40:15",17.72
"2020-01-25 23:45:17",18.05
"2020-01-25 23:50:16",18.28
"2020-01-25 23:55:15",17.74
"2020-01-26 00:00:20",17.77
"2020-01-26 00:05:18",18.18
"2020-01-26 00:10:15",18.12
"2020-01-26 00:15:15",18.18
"2020-01-26 00:20:14",24.88
"2020-01-26 00:25:15",18.7
"2020-01-26 00:30:15",17.68
"2020-01-26 00:35:15",18.67
"2020-01-26 00:40:16",24.61
"2020-01-26 00:45:17",17.93
"2020-01-26 00:50:16",17.93
"2020-01-26 00:55:15",17.92
"2020-01-26 01:00:17",17.77
"2020-01-26 01:05:17",17.91
"2020-01-26 01:10:14",17.92
"2020-01-26 01:15:15",17.92
"2020-01-26 01:20:14",17.62
"2020-01-26 01:25:14",17.82
"2020-01-26 01:30:15",23.49
"2020-01-26 01:35:15",18.15
"2020-01-26 01:40:16",18.42
"2020-01-26 01:45:15",17.89
"2020-01-26 01:50:14",17.67
"2020-01-26 01:55:16",17.42
"2020-01-26 02:00:18",17.36
"2020-01-26 02:05:16",23.5
"2020-01-26 02:10:15",23.76
"2020-01-26 02:15:16",23.74
"2020-01-26 02:20:15",23.65
"2020-01-26 02:25:14",23.79
"2020-01-26 02:30:15",23.88
"2020-01-26 02:35:16",23.64
"2020-01-26 02:40:14",23.77
"2020-01-26 02:45:16",24.24
"2020-01-26 02:50:15",24.23
"2020-01-26 02:55:14",24.27
"2020-01-26 03:00:18",24.27
"2020-01-26 03:05:14",24.19
"2020-01-26 03:10:14",24.27
"2020-01-26 03:15:15",25.66
"2020-01-26 03:20:15",22.28
"2020-01-26 03:25:15",25.23
"2020-01-26 03:30:14",30.53
"2020-01-26 03:35:16",30.34
"2020-01-26 03:40:16",23.62
"2020-01-26 03:45:16",23.84
"2020-01-26 03:50:16",24.2
"2020-01-26 03:55:16",24.29
"2020-01-26 04:00:18",23.84
"2020-01-26 04:05:16",23.86
"2020-01-26 04:10:15",23.94
"2020-01-26 04:15:15",24.13
"2020-01-26 04:20:15",24.07
"2020-01-26 04:25:16",24
"2020-01-26 04:30:14",23.63
"2020-01-26 04:35:15",24.01
"2020-01-26 04:40:17",24.12
"2020-01-26 04:45:14",23.99
"2020-01-26 04:50:15",23.23
"2020-01-26 04:55:15",23.6
"2020-01-26 05:00:18",23.87
"2020-01-26 05:05:15",24
"2020-01-26 05:10:15",23.68
"2020-01-26 05:15:16",23.46
"2020-01-26 05:20:15",23.36
"2020-01-26 05:25:17",22.15
"2020-01-26 05:30:15",22.82
"2020-01-26 05:35:16",23.19
